    0.14896E-03    0.58757E+00    0.33506E-09    0.24047E-09   -0.34653E-05    0.28755E-13   -0.26044E-05   -0.82100E-13
    0.14896E-03    0.64366E+00    0.31742E-09    0.23648E-09   -0.32883E-05    0.28517E-13   -0.28611E-05   -0.67909E-13
    0.14896E-03    0.70754E+00    0.29604E-09    0.23011E-09   -0.30876E-05    0.27679E-13   -0.31217E-05   -0.54554E-13
    0.14896E-03    0.78085E+00    0.27154E-09    0.22150E-09   -0.28582E-05    0.26201E-13   -0.33787E-05   -0.42306E-13
    0.14896E-03    0.86566E+00    0.24485E-09    0.21096E-09   -0.25928E-05    0.24087E-13   -0.36229E-05   -0.31389E-13
    0.14896E-03    0.96466E+00    0.21716E-09    0.19904E-09   -0.22799E-05    0.21387E-13   -0.38428E-05   -0.21950E-13
    0.14896E-03    0.10814E+01    0.18982E-09    0.18653E-09   -0.19009E-05    0.18206E-13   -0.40249E-05   -0.14059E-13
    0.14896E-03    0.12204E+01    0.16417E-09    0.17437E-09   -0.14265E-05    0.14704E-13   -0.41547E-05   -0.77013E-14
    0.14896E-03    0.13881E+01    0.14147E-09    0.16346E-09   -0.81051E-06    0.11095E-13   -0.42148E-05   -0.28006E-14
    0.14896E-03    0.15930E+01    0.12258E-09    0.15405E-09    0.12330E-07    0.76422E-14   -0.41746E-05    0.76434E-15
    0.14896E-03    0.18475E+01    0.10753E-09    0.14334E-09    0.10987E-05    0.46118E-14   -0.39317E-05    0.31437E-14
    0.14896E-03    0.21689E+01    0.93679E-10    0.11302E-09    0.23283E-05    0.20964E-14   -0.30883E-05    0.45069E-14
    0.14896E-03    0.25835E+01    0.72552E-10   -0.46572E-12    0.29207E-05    0.63715E-16   -0.90338E-06    0.46535E-14
    0.14896E-03    0.31315E+01    0.35849E-10   -0.77096E-10    0.18290E-05   -0.60412E-16    0.29573E-06    0.21014E-14
    0.14896E-03    0.38770E+01    0.32904E-11   -0.75899E-11    0.16946E-06    0.37014E-16    0.14281E-07    0.12545E-15
    0.14896E-03    0.49286E+01    0.11490E-14   -0.26030E-14    0.56259E-10    0.18163E-19    0.18178E-11    0.28388E-19
    0.14896E-03    0.64804E+01    0.13101E-26   -0.28372E-26    0.62435E-22    0.19612E-31    0.67571E-24    0.20802E-31
    0.14896E-03    0.89089E+01    0.26406E-42   -0.35166E-42    0.12450E-37    0.31176E-47    0.71429E-40    0.25746E-47
    0.14896E-03    0.13025E+02    0.89148E-42   -0.12045E-41    0.40859E-37    0.71998E-47    0.97627E-39    0.48760E-47
    0.14896E-03    0.20851E+02    0.37566E-41   -0.50148E-41    0.14053E-36    0.17933E-46    0.43272E-38    0.97193E-47
    0.14896E-03    0.38666E+02    0.23209E-40   -0.29867E-40   -0.11013E-37    0.53172E-46   -0.64670E-37    0.20605E-46
    0.14896E-03    0.94942E+02    0.30634E-39   -0.36749E-39   -0.57264E-34    0.23016E-45   -0.83904E-35    0.40527E-46
    0.14896E-03    0.50000E+03    0.32520E-37   -0.33950E-37   -0.66303E-31    0.28558E-44   -0.87951E-32   -0.64172E-45

    0.78447E-03    0.14896E-03    0.12304E-11    0.67930E-12   -0.48090E-05    0.19530E-18   -0.29896E-12   -0.82915E-11
    0.78447E-03    0.78447E-03    0.64800E-11    0.35774E-11   -0.48090E-05    0.51144E-17   -0.82915E-11   -0.82915E-11
    0.78447E-03    0.19262E-02    0.15911E-10    0.87842E-11   -0.48089E-05    0.31131E-16   -0.49992E-10   -0.82913E-11
    0.78447E-03    0.35720E-02    0.29504E-10    0.16289E-10   -0.48089E-05    0.10702E-15   -0.17190E-09   -0.82909E-11
    0.78447E-03    0.57180E-02    0.47227E-10    0.26074E-10   -0.48088E-05    0.27422E-15   -0.44049E-09   -0.82901E-11
    0.78447E-03    0.83601E-02    0.69038E-10    0.38117E-10   -0.48085E-05    0.58606E-15   -0.94153E-09   -0.82885E-11
    0.78447E-03    0.11493E-01    0.94887E-10    0.52392E-10   -0.48082E-05    0.11073E-14   -0.17792E-08   -0.82859E-11
    0.78447E-03    0.15112E-01    0.12471E-09    0.68869E-10   -0.48076E-05    0.19134E-14   -0.30753E-08   -0.82819E-11
    0.78447E-03    0.19211E-01    0.15845E-09    0.87513E-10   -0.48068E-05    0.30899E-14   -0.49683E-08   -0.82759E-11
    0.78447E-03    0.23784E-01    0.19603E-09    0.10829E-09   -0.48056E-05    0.47318E-14   -0.76125E-08   -0.82677E-11
    0.78447E-03    0.28829E-01    0.23735E-09    0.13115E-09   -0.48040E-05    0.69424E-14   -0.11177E-07   -0.82565E-11
    0.78447E-03    0.34339E-01    0.28233E-09    0.15606E-09   -0.48019E-05    0.98332E-14   -0.15847E-07   -0.82420E-11
    0.78447E-03    0.40315E-01    0.33088E-09    0.18298E-09   -0.47993E-05    0.13523E-13   -0.21821E-07   -0.82234E-11
    0.78447E-03    0.46753E-01    0.38287E-09    0.21186E-09   -0.47960E-05    0.18137E-13   -0.29311E-07   -0.82000E-11
    0.78447E-03    0.53657E-01    0.43821E-09    0.24266E-09   -0.47919E-05    0.23806E-13   -0.38549E-07   -0.81714E-11
    0.78447E-03    0.61029E-01    0.49676E-09    0.27533E-09   -0.47869E-05    0.30668E-13   -0.49777E-07   -0.81366E-11
    0.78447E-03    0.68876E-01    0.55839E-09    0.30982E-09   -0.47809E-05    0.38864E-13   -0.63261E-07   -0.80949E-11
    0.78447E-03    0.77208E-01    0.62296E-09    0.34608E-09   -0.47737E-05    0.48542E-13   -0.79283E-07   -0.80455E-11
    0.78447E-03    0.86038E-01    0.69031E-09    0.38407E-09   -0.47653E-05    0.59853E-13   -0.98149E-07   -0.79877E-11
    0.78447E-03    0.95383E-01    0.76025E-09    0.42372E-09   -0.47555E-05    0.72950E-13   -0.12019E-06   -0.79204E-11
    0.78447E-03    0.10527E+00    0.83259E-09    0.46499E-09   -0.47441E-05    0.87992E-13   -0.14577E-06   -0.78427E-11
    0.78447E-03    0.11571E+00    0.90710E-09    0.50781E-09   -0.47309E-05    0.10514E-12   -0.17527E-06   -0.77537E-11
    0.78447E-03    0.12676E+00    0.98352E-09    0.55209E-09   -0.47157E-05    0.12454E-12   -0.20914E-06   -0.76522E-11
    0.78447E-03    0.13844E+00    0.10615E-08    0.59776E-09   -0.46982E-05    0.14635E-12   -0.24784E-06   -0.75372E-11
    0.78447E-03    0.15081E+00    0.11408E-08    0.64470E-09   -0.46783E-05    0.17072E-12   -0.29190E-06   -0.74076E-11
    0.78447E-03    0.16392E+00    0.12209E-08    0.69279E-09   -0.46557E-05    0.19778E-12   -0.34190E-06   -0.72620E-11
    0.78447E-03    0.17783E+00    0.13012E-08    0.74186E-09   -0.46299E-05    0.22763E-12   -0.39847E-06   -0.70994E-11
    0.78447E-03    0.19263E+00    0.13813E-08    0.79171E-09   -0.46007E-05    0.26036E-12   -0.46233E-06   -0.69184E-11
    0.78447E-03    0.20840E+00    0.14604E-08    0.84211E-09   -0.45677E-05    0.29599E-12   -0.53423E-06   -0.67179E-11
    0.78447E-03    0.22524E+00    0.15375E-08    0.89273E-09   -0.45303E-05    0.33450E-12   -0.61502E-06   -0.64967E-11
    0.78447E-03    0.24328E+00    0.16117E-08    0.94320E-09   -0.44880E-05    0.37577E-12   -0.70561E-06   -0.62536E-11
    0.78447E-03    0.26267E+00    0.16819E-08    0.99304E-09   -0.44403E-05    0.41957E-12   -0.80699E-06   -0.59879E-11
    0.78447E-03    0.28355E+00    0.17465E-08    0.10417E-08   -0.43864E-05    0.46553E-12   -0.92017E-06   -0.56990E-11
    0.78447E-03    0.30614E+00    0.18039E-08    0.10884E-08   -0.43257E-05    0.51309E-12   -0.10462E-05   -0.53867E-11
    0.78447E-03    0.33066E+00    0.18524E-08    0.11324E-08   -0.42572E-05    0.56149E-12   -0.11862E-05   -0.50514E-11
    0.78447E-03    0.35739E+00    0.18898E-08    0.11727E-08   -0.41801E-05    0.60967E-12   -0.13410E-05   -0.46941E-11
    0.78447E-03    0.38665E+00    0.19141E-08    0.12082E-08   -0.40932E-05    0.65629E-12   -0.15117E-05   -0.43168E-11
    0.78447E-03    0.41882E+00    0.19229E-08    0.12376E-08   -0.39953E-05    0.69970E-12   -0.16987E-05   -0.39225E-11
    0.78447E-03    0.45437E+00    0.19140E-08    0.12594E-08   -0.38853E-05    0.73788E-12   -0.19022E-05   -0.35154E-11
    0.78447E-03    0.49386E+00    0.18856E-08    0.12724E-08   -0.37615E-05    0.76857E-12   -0.21220E-05   -0.31009E-11
    0.78447E-03    0.53798E+00    0.18360E-08    0.12751E-08   -0.36222E-05    0.78929E-12   -0.23568E-05   -0.26855E-11
    0.78447E-03    0.58757E+00    0.17645E-08    0.12664E-08   -0.34653E-05    0.79751E-12   -0.26044E-05   -0.22770E-11
    0.78447E-03    0.64366E+00    0.16716E-08    0.12454E-08   -0.32883E-05    0.79091E-12   -0.28611E-05   -0.18834E-11
    0.78447E-03    0.70754E+00    0.15590E-08    0.12119E-08   -0.30876E-05    0.76765E-12   -0.31217E-05   -0.15130E-11
    0.78447E-03    0.78085E+00    0.14300E-08    0.11665E-08   -0.28582E-05    0.72667E-12   -0.33787E-05   -0.11733E-11
    0.78447E-03    0.86566E+00    0.12895E-08    0.11110E-08   -0.25928E-05    0.66803E-12   -0.36229E-05   -0.87055E-12
    0.78447E-03    0.96466E+00    0.11437E-08    0.10482E-08   -0.22799E-05    0.59316E-12   -0.38428E-05   -0.60878E-12
    0.78447E-03    0.10814E+01    0.99964E-09    0.98234E-09   -0.19009E-05    0.50495E-12   -0.40249E-05   -0.38991E-12
    0.78447E-03    0.12204E+01    0.86460E-09    0.91830E-09   -0.14265E-05    0.40782E-12   -0.41547E-05   -0.21359E-12
    0.78447E-03    0.13881E+01    0.74500E-09    0.86084E-09   -0.81051E-06    0.30772E-12   -0.42148E-05   -0.77672E-13
    0.78447E-03    0.15930E+01    0.64553E-09    0.81129E-09    0.12329E-07    0.21195E-12   -0.41746E-05    0.21199E-13
    0.78447E-03    0.18475E+01    0.56630E-09    0.75488E-09    0.10987E-05    0.12790E-12   -0.39317E-05    0.87189E-13
    0.78447E-03    0.21689E+01    0.49335E-09    0.59521E-09    0.23283E-05    0.58143E-13   -0.30883E-05    0.12500E-12
    0.78447E-03    0.25835E+01    0.38208E-09   -0.24527E-11    0.29207E-05    0.17672E-14   -0.90338E-06    0.12906E-12
    0.78447E-03    0.31315E+01    0.18879E-09   -0.40601E-09    0.18290E-05   -0.16755E-14    0.29573E-06    0.58282E-13
    0.78447E-03    0.38770E+01    0.17328E-10   -0.39971E-10    0.16946E-06    0.10266E-14    0.14281E-07    0.34793E-14
    0.78447E-03    0.49286E+01    0.60511E-14   -0.13708E-13    0.56259E-10    0.50373E-18    0.18178E-11    0.78732E-18
    0.78447E-03    0.64804E+01    0.68995E-26   -0.14942E-25    0.62435E-22    0.54394E-30    0.67571E-24    0.57693E-30
    0.78447E-03    0.89089E+01    0.13906E-41   -0.18520E-41    0.12450E-37    0.86465E-46    0.71429E-40    0.71406E-46
    0.78447E-03    0.13025E+02    0.46948E-41   -0.63431E-41    0.40859E-37    0.19968E-45    0.97627E-39    0.13523E-45
    0.78447E-03    0.20851E+02    0.19784E-40   -0.26410E-40    0.14053E-36    0.49736E-45    0.43272E-38    0.26956E-45
    0.78447E-03    0.38666E+02    0.12223E-39   -0.15729E-39   -0.11013E-37    0.14747E-44   -0.64670E-37    0.57144E-45
    0.78447E-03    0.94942E+02    0.16133E-38   -0.19353E-38   -0.57264E-34    0.63836E-44   -0.83904E-35    0.11241E-44
    0.78447E-03    0.50000E+03    0.17126E-36   -0.17879E-36   -0.66303E-31    0.78975E-43   -0.87951E-32   -0.17743E-43

    0.19262E-02    0.14896E-03    0.30213E-11    0.16680E-11   -0.48089E-05    0.11097E-17   -0.29895E-12   -0.49992E-10
    0.19262E-02    0.78447E-03    0.15911E-10    0.87842E-11   -0.48089E-05    0.31131E-16   -0.82913E-11   -0.49992E-10
    0.19262E-02    0.19262E-02    0.39069E-10    0.21569E-10   -0.48089E-05    0.18764E-15   -0.49991E-10   -0.49991E-10
    0.19262E-02    0.35720E-02    0.72445E-10    0.39996E-10   -0.48089E-05    0.64524E-15   -0.17190E-09   -0.49989E-10
    0.19262E-02    0.57180E-02    0.11596E-09    0.64023E-10   -0.48087E-05    0.16533E-14   -0.44049E-09   -0.49984E-10
    0.19262E-02    0.83601E-02    0.16952E-09    0.93595E-10   -0.48085E-05    0.35335E-14   -0.94151E-09   -0.49974E-10
    0.19262E-02    0.11493E-01    0.23299E-09    0.12865E-09   -0.48082E-05    0.66761E-14   -0.17792E-08   -0.49958E-10
    0.19262E-02    0.15112E-01    0.30623E-09    0.16910E-09   -0.48076E-05    0.11536E-13   -0.30753E-08   -0.49934E-10
    0.19262E-02    0.19211E-01    0.38907E-09    0.21488E-09   -0.48067E-05    0.18630E-13   -0.49682E-08   -0.49898E-10
    0.19262E-02    0.23784E-01    0.48133E-09    0.26589E-09   -0.48056E-05    0.28529E-13   -0.76123E-08   -0.49848E-10
    0.19262E-02    0.28829E-01    0.58280E-09    0.32203E-09   -0.48040E-05    0.41858E-13   -0.11177E-07   -0.49781E-10
    0.19262E-02    0.34339E-01    0.69325E-09    0.38321E-09   -0.48019E-05    0.59287E-13   -0.15847E-07   -0.49693E-10
    0.19262E-02    0.40315E-01    0.81245E-09    0.44931E-09   -0.47993E-05    0.81533E-13   -0.21820E-07   -0.49581E-10
    0.19262E-02    0.46753E-01    0.94012E-09    0.52022E-09   -0.47959E-05    0.10935E-12   -0.29311E-07   -0.49441E-10
    0.19262E-02    0.53657E-01    0.10760E-08    0.59584E-09   -0.47918E-05    0.14353E-12   -0.38548E-07   -0.49268E-10
    0.19262E-02    0.61029E-01    0.12198E-08    0.67605E-09   -0.47869E-05    0.18490E-12   -0.49777E-07   -0.49058E-10
    0.19262E-02    0.68876E-01    0.13711E-08    0.76074E-09   -0.47809E-05    0.23432E-12   -0.63260E-07   -0.48807E-10
    0.19262E-02    0.77208E-01    0.15296E-08    0.84978E-09   -0.47737E-05    0.29267E-12   -0.79282E-07   -0.48509E-10
    0.19262E-02    0.86038E-01    0.16950E-08    0.94306E-09   -0.47653E-05    0.36087E-12   -0.98147E-07   -0.48160E-10
    0.19262E-02    0.95383E-01    0.18667E-08    0.10404E-08   -0.47555E-05    0.43984E-12   -0.12019E-06   -0.47754E-10
    0.19262E-02    0.10527E+00    0.20444E-08    0.11418E-08   -0.47441E-05    0.53053E-12   -0.14576E-06   -0.47286E-10
    0.19262E-02    0.11571E+00    0.22273E-08    0.12469E-08   -0.47308E-05    0.63389E-12   -0.17527E-06   -0.46749E-10
    0.19262E-02    0.12676E+00    0.24150E-08    0.13556E-08   -0.47156E-05    0.75087E-12   -0.20913E-06   -0.46138E-10
    0.19262E-02    0.13844E+00    0.26066E-08    0.14678E-08   -0.46982E-05    0.88239E-12   -0.24784E-06   -0.45444E-10
    0.19262E-02    0.15081E+00    0.28012E-08    0.15830E-08   -0.46783E-05    0.10293E-11   -0.29190E-06   -0.44663E-10
    0.19262E-02    0.16392E+00    0.29978E-08    0.17011E-08   -0.46557E-05    0.11924E-11   -0.34190E-06   -0.43785E-10
    0.19262E-02    0.17783E+00    0.31951E-08    0.18216E-08   -0.46299E-05    0.13724E-11   -0.39847E-06   -0.42805E-10
    0.19262E-02    0.19263E+00    0.33918E-08    0.19440E-08   -0.46007E-05    0.15698E-11   -0.46232E-06   -0.41714E-10
    0.19262E-02    0.20840E+00    0.35858E-08    0.20678E-08   -0.45677E-05    0.17846E-11   -0.53422E-06   -0.40505E-10
    0.19262E-02    0.22524E+00    0.37753E-08    0.21921E-08   -0.45303E-05    0.20168E-11   -0.61501E-06   -0.39171E-10
